1.320000000000000000e+02,3.635999999999999943e+01
1.330000000000000000e+02,3.728000000000000114e+01
1.340000000000000000e+02,3.767000000000000171e+01
1.350000000000000000e+02,3.760000000000000142e+01
1.360000000000000000e+02,3.753999999999999915e+01
1.370000000000000000e+02,3.792000000000000171e+01
1.380000000000000000e+02,3.892999999999999972e+01
1.390000000000000000e+02,4.057000000000000028e+01
1.400000000000000000e+02,4.242999999999999972e+01
1.410000000000000000e+02,4.343999999999999773e+01
1.420000000000000000e+02,4.302000000000000313e+01
1.430000000000000000e+02,4.202000000000000313e+01
1.440000000000000000e+02,4.110999999999999943e+01
1.450000000000000000e+02,4.031000000000000227e+01
1.460000000000000000e+02,3.940999999999999659e+01
1.470000000000000000e+02,3.832999999999999829e+01
1.480000000000000000e+02,3.717000000000000171e+01
1.490000000000000000e+02,3.606000000000000227e+01
1.500000000000000000e+02,3.513000000000000256e+01
1.510000000000000000e+02,3.442000000000000171e+01
1.520000000000000000e+02,3.396999999999999886e+01
1.530000000000000000e+02,3.378000000000000114e+01
1.540000000000000000e+02,3.388000000000000256e+01
1.550000000000000000e+02,3.428999999999999915e+01
1.560000000000000000e+02,3.509000000000000341e+01
1.570000000000000000e+02,3.632999999999999829e+01
1.580000000000000000e+02,3.799000000000000199e+01
1.590000000000000000e+02,3.945000000000000284e+01
1.600000000000000000e+02,3.922999999999999687e+01
1.610000000000000000e+02,3.738000000000000256e+01
1.620000000000000000e+02,3.546999999999999886e+01
1.630000000000000000e+02,3.418999999999999773e+01
1.640000000000000000e+02,3.370000000000000284e+01
1.650000000000000000e+02,3.403000000000000114e+01
1.660000000000000000e+02,3.532000000000000028e+01
1.670000000000000000e+02,3.789999999999999858e+01
1.680000000000000000e+02,4.222999999999999687e+01
1.690000000000000000e+02,4.414999999999999858e+01
1.700000000000000000e+02,3.889999999999999858e+01
1.710000000000000000e+02,3.472999999999999687e+01
1.720000000000000000e+02,3.187000000000000099e+01
1.730000000000000000e+02,2.976999999999999957e+01
1.740000000000000000e+02,2.812999999999999901e+01
1.750000000000000000e+02,2.678999999999999915e+01
1.760000000000000000e+02,2.567999999999999972e+01
1.770000000000000000e+02,2.480000000000000071e+01
1.780000000000000000e+02,2.414999999999999858e+01
1.790000000000000000e+02,2.375000000000000000e+01
1.800000000000000000e+02,2.362000000000000099e+01
1.810000000000000000e+02,2.392999999999999972e+01
1.820000000000000000e+02,2.448000000000000043e+01
1.830000000000000000e+02,2.528999999999999915e+01
1.840000000000000000e+02,2.635999999999999943e+01
1.850000000000000000e+02,2.771000000000000085e+01
1.860000000000000000e+02,2.935999999999999943e+01
1.870000000000000000e+02,3.137000000000000099e+01
1.880000000000000000e+02,3.385000000000000142e+01
1.890000000000000000e+02,3.689000000000000057e+01
1.900000000000000000e+02,4.061999999999999744e+01
1.910000000000000000e+02,4.485999999999999943e+01
1.920000000000000000e+02,4.793999999999999773e+01
1.930000000000000000e+02,4.777000000000000313e+01
1.940000000000000000e+02,4.620000000000000284e+01
1.950000000000000000e+02,4.454999999999999716e+01
1.960000000000000000e+02,4.303999999999999915e+01
1.970000000000000000e+02,4.170000000000000284e+01
1.980000000000000000e+02,4.035999999999999943e+01
1.990000000000000000e+02,3.875000000000000000e+01
2.000000000000000000e+02,3.684000000000000341e+01
2.010000000000000000e+02,3.489000000000000057e+01
2.020000000000000000e+02,3.322999999999999687e+01
2.030000000000000000e+02,3.203000000000000114e+01
2.040000000000000000e+02,3.137000000000000099e+01
2.050000000000000000e+02,3.126000000000000156e+01
2.060000000000000000e+02,3.171000000000000085e+01
2.070000000000000000e+02,3.271999999999999886e+01
2.080000000000000000e+02,3.428999999999999915e+01
2.090000000000000000e+02,3.639000000000000057e+01
2.100000000000000000e+02,3.886999999999999744e+01
2.110000000000000000e+02,4.121999999999999886e+01
2.120000000000000000e+02,4.257000000000000028e+01
2.130000000000000000e+02,4.274000000000000199e+01
2.140000000000000000e+02,4.232999999999999829e+01
2.150000000000000000e+02,4.146000000000000085e+01
2.160000000000000000e+02,4.000000000000000000e+01
2.170000000000000000e+02,3.818999999999999773e+01
2.180000000000000000e+02,3.650000000000000000e+01
2.190000000000000000e+02,3.518999999999999773e+01
2.200000000000000000e+02,3.428000000000000114e+01
2.210000000000000000e+02,3.367000000000000171e+01
2.220000000000000000e+02,3.321999999999999886e+01
2.230000000000000000e+02,3.278000000000000114e+01
2.240000000000000000e+02,3.236999999999999744e+01
2.250000000000000000e+02,3.207000000000000028e+01
2.260000000000000000e+02,3.198000000000000043e+01
2.270000000000000000e+02,3.207999999999999829e+01
2.280000000000000000e+02,3.217000000000000171e+01
2.290000000000000000e+02,3.196999999999999886e+01
2.300000000000000000e+02,3.135999999999999943e+01
2.310000000000000000e+02,3.051000000000000156e+01
2.320000000000000000e+02,2.971999999999999886e+01
2.330000000000000000e+02,2.919000000000000128e+01
2.340000000000000000e+02,2.903000000000000114e+01
2.350000000000000000e+02,2.926999999999999957e+01
2.360000000000000000e+02,2.998000000000000043e+01
2.370000000000000000e+02,3.119999999999999929e+01
2.380000000000000000e+02,3.296000000000000085e+01
2.390000000000000000e+02,3.506000000000000227e+01
2.400000000000000000e+02,3.652000000000000313e+01
2.410000000000000000e+02,3.606000000000000227e+01
2.420000000000000000e+02,3.447999999999999687e+01
2.430000000000000000e+02,3.309000000000000341e+01
2.440000000000000000e+02,3.225999999999999801e+01
2.450000000000000000e+02,3.198000000000000043e+01
2.460000000000000000e+02,3.214999999999999858e+01
2.470000000000000000e+02,3.256000000000000227e+01
2.480000000000000000e+02,3.281000000000000227e+01
2.490000000000000000e+02,3.242999999999999972e+01
2.500000000000000000e+02,3.130999999999999872e+01
2.510000000000000000e+02,2.978000000000000114e+01
2.520000000000000000e+02,2.821999999999999886e+01
2.530000000000000000e+02,2.680999999999999872e+01
2.540000000000000000e+02,2.560999999999999943e+01
2.550000000000000000e+02,2.460999999999999943e+01
2.560000000000000000e+02,2.380000000000000071e+01
2.570000000000000000e+02,2.312000000000000099e+01
2.580000000000000000e+02,2.251999999999999957e+01
2.590000000000000000e+02,2.194000000000000128e+01
2.600000000000000000e+02,2.137999999999999901e+01
2.610000000000000000e+02,2.082000000000000028e+01
2.620000000000000000e+02,2.028999999999999915e+01
2.630000000000000000e+02,1.978000000000000114e+01
2.640000000000000000e+02,1.930000000000000071e+01
2.650000000000000000e+02,1.885999999999999943e+01
2.660000000000000000e+02,1.844000000000000128e+01
2.670000000000000000e+02,1.803999999999999915e+01
2.680000000000000000e+02,1.764000000000000057e+01
2.690000000000000000e+02,1.726000000000000156e+01
2.700000000000000000e+02,1.691000000000000014e+01
2.710000000000000000e+02,1.662000000000000099e+01
2.720000000000000000e+02,1.642999999999999972e+01
2.730000000000000000e+02,1.633999999999999986e+01
2.740000000000000000e+02,1.637999999999999901e+01
2.750000000000000000e+02,1.651999999999999957e+01
2.760000000000000000e+02,1.671999999999999886e+01
2.770000000000000000e+02,1.692000000000000171e+01
2.780000000000000000e+02,1.705000000000000071e+01
2.790000000000000000e+02,1.705999999999999872e+01
2.800000000000000000e+02,1.698000000000000043e+01
2.810000000000000000e+02,1.682999999999999829e+01
2.820000000000000000e+02,1.669000000000000128e+01
2.830000000000000000e+02,1.664000000000000057e+01
2.840000000000000000e+02,1.675000000000000000e+01
2.850000000000000000e+02,1.707000000000000028e+01
2.860000000000000000e+02,1.762000000000000099e+01
2.870000000000000000e+02,1.842999999999999972e+01
2.880000000000000000e+02,1.948999999999999844e+01
2.890000000000000000e+02,2.078999999999999915e+01
2.900000000000000000e+02,2.226999999999999957e+01
2.910000000000000000e+02,2.385000000000000142e+01
2.920000000000000000e+02,2.546999999999999886e+01
2.930000000000000000e+02,2.712000000000000099e+01
2.940000000000000000e+02,2.900000000000000000e+01
2.950000000000000000e+02,3.166000000000000014e+01
2.960000000000000000e+02,3.653999999999999915e+01
2.970000000000000000e+02,5.504999999999999716e+01
2.980000000000000000e+02,3.679999999999999716e+01
2.990000000000000000e+02,3.010999999999999943e+01
3.000000000000000000e+02,2.641000000000000014e+01
3.010000000000000000e+02,2.403999999999999915e+01
3.020000000000000000e+02,2.251999999999999957e+01
3.030000000000000000e+02,2.166000000000000014e+01
3.040000000000000000e+02,2.137999999999999901e+01
3.050000000000000000e+02,2.169999999999999929e+01
3.060000000000000000e+02,2.267000000000000171e+01
3.070000000000000000e+02,2.442999999999999972e+01
3.080000000000000000e+02,2.712999999999999901e+01
3.090000000000000000e+02,2.992000000000000171e+01
3.100000000000000000e+02,2.875000000000000000e+01
3.110000000000000000e+02,2.510000000000000142e+01
3.120000000000000000e+02,2.207999999999999829e+01
3.130000000000000000e+02,1.987000000000000099e+01
3.140000000000000000e+02,1.825000000000000000e+01
3.150000000000000000e+02,1.708999999999999986e+01
3.160000000000000000e+02,1.626999999999999957e+01
3.170000000000000000e+02,1.576999999999999957e+01
3.180000000000000000e+02,1.555000000000000071e+01
3.190000000000000000e+02,1.563000000000000078e+01
3.200000000000000000e+02,1.601000000000000156e+01
3.210000000000000000e+02,1.671999999999999886e+01
3.220000000000000000e+02,1.778000000000000114e+01
3.230000000000000000e+02,1.917999999999999972e+01
3.240000000000000000e+02,2.082999999999999829e+01
3.250000000000000000e+02,2.237999999999999901e+01
3.260000000000000000e+02,2.326000000000000156e+01
3.270000000000000000e+02,2.321999999999999886e+01
3.280000000000000000e+02,2.273000000000000043e+01
3.290000000000000000e+02,2.237000000000000099e+01
3.300000000000000000e+02,2.242999999999999972e+01
3.310000000000000000e+02,2.303999999999999915e+01
3.320000000000000000e+02,2.425000000000000000e+01
3.330000000000000000e+02,2.601999999999999957e+01
3.340000000000000000e+02,2.755000000000000071e+01
3.350000000000000000e+02,2.691000000000000014e+01
3.360000000000000000e+02,2.432000000000000028e+01
3.370000000000000000e+02,2.169000000000000128e+01
3.380000000000000000e+02,1.960999999999999943e+01
3.390000000000000000e+02,1.812000000000000099e+01
3.400000000000000000e+02,1.716000000000000014e+01
3.410000000000000000e+02,1.671000000000000085e+01
3.420000000000000000e+02,1.675000000000000000e+01
3.430000000000000000e+02,1.728000000000000114e+01
3.440000000000000000e+02,1.828000000000000114e+01
3.450000000000000000e+02,1.958999999999999986e+01
3.460000000000000000e+02,2.078999999999999915e+01
3.470000000000000000e+02,2.119999999999999929e+01
3.480000000000000000e+02,2.080000000000000071e+01
3.490000000000000000e+02,2.037999999999999901e+01
3.500000000000000000e+02,2.073000000000000043e+01
3.510000000000000000e+02,2.267000000000000171e+01
3.520000000000000000e+02,2.853000000000000114e+01
3.530000000000000000e+02,3.041000000000000014e+01
3.540000000000000000e+02,1.937999999999999901e+01
3.550000000000000000e+02,1.367999999999999972e+01
3.560000000000000000e+02,9.830000000000000071e+00
3.570000000000000000e+02,6.969999999999999751e+00
3.580000000000000000e+02,4.780000000000000249e+00
3.590000000000000000e+02,3.089999999999999858e+00
