3.900000000000000000e+01,-4.697729999999999961e+00
4.000000000000000000e+01,-4.908280000000000420e+00
4.100000000000000000e+01,-5.118879999999999875e+00
4.200000000000000000e+01,-5.329329999999999679e+00
4.300000000000000000e+01,-5.539509999999999934e+00
4.400000000000000000e+01,-5.749390000000000001e+00
4.500000000000000000e+01,-5.959019999999999762e+00
4.600000000000000000e+01,-6.168569999999999887e+00
4.700000000000000000e+01,-6.378289999999999793e+00
4.800000000000000000e+01,-6.588490000000000180e+00
4.900000000000000000e+01,-6.799590000000000245e+00
5.000000000000000000e+01,-7.012059999999999960e+00
5.100000000000000000e+01,-7.226409999999999556e+00
5.200000000000000000e+01,-7.443209999999999660e+00
5.300000000000000000e+01,-7.663059999999999761e+00
5.400000000000000000e+01,-7.886540000000000106e+00
5.500000000000000000e+01,-8.114259999999999806e+00
5.600000000000000000e+01,-8.346830000000000638e+00
5.700000000000000000e+01,-8.584830000000000183e+00
5.800000000000000000e+01,-8.828810000000000713e+00
5.900000000000000000e+01,-9.079290000000000305e+00
6.000000000000000000e+01,-9.336779999999999191e+00
6.100000000000000000e+01,-9.601739999999999498e+00
6.200000000000000000e+01,-9.874579999999999913e+00
6.300000000000000000e+01,-1.015569999999999951e+01
6.400000000000000000e+01,-1.044539999999999935e+01
6.500000000000000000e+01,-1.074409999999999954e+01
6.600000000000000000e+01,-1.105189999999999984e+01
6.700000000000000000e+01,-1.136919999999999931e+01
6.800000000000000000e+01,-1.169619999999999926e+01
6.900000000000000000e+01,-1.203299999999999947e+01
7.000000000000000000e+01,-1.237989999999999924e+01
7.100000000000000000e+01,-1.273680000000000057e+01
7.200000000000000000e+01,-1.310399999999999920e+01
7.300000000000000000e+01,-1.348160000000000025e+01
7.400000000000000000e+01,-1.386950000000000038e+01
7.500000000000000000e+01,-1.426789999999999914e+01
7.600000000000000000e+01,-1.467670000000000030e+01
7.700000000000000000e+01,-1.509590000000000032e+01
7.800000000000000000e+01,-1.552539999999999942e+01
7.900000000000000000e+01,-1.596499999999999986e+01
8.000000000000000000e+01,-1.641479999999999961e+01
8.100000000000000000e+01,-1.687419999999999831e+01
8.200000000000000000e+01,-1.734309999999999974e+01
8.300000000000000000e+01,-1.782079999999999842e+01
8.400000000000000000e+01,-1.830689999999999884e+01
8.500000000000000000e+01,-1.880039999999999978e+01
8.600000000000000000e+01,-1.930020000000000024e+01
8.700000000000000000e+01,-1.980499999999999972e+01
8.800000000000000000e+01,-2.031309999999999860e+01
8.900000000000000000e+01,-2.082229999999999848e+01
9.000000000000000000e+01,-2.132979999999999876e+01
9.100000000000000000e+01,-2.183239999999999981e+01
9.200000000000000000e+01,-2.232620000000000005e+01
9.300000000000000000e+01,-2.280640000000000001e+01
9.400000000000000000e+01,-2.326780000000000115e+01
9.500000000000000000e+01,-2.370459999999999923e+01
9.600000000000000000e+01,-2.411060000000000159e+01
9.700000000000000000e+01,-2.447980000000000089e+01
9.800000000000000000e+01,-2.480640000000000001e+01
9.900000000000000000e+01,-2.508589999999999876e+01
1.000000000000000000e+02,-2.531490000000000151e+01
1.010000000000000000e+02,-2.549220000000000041e+01
1.020000000000000000e+02,-2.561860000000000070e+01
1.030000000000000000e+02,-2.569669999999999987e+01
1.040000000000000000e+02,-2.573100000000000165e+01
1.050000000000000000e+02,-2.572729999999999961e+01
1.060000000000000000e+02,-2.569190000000000040e+01
1.070000000000000000e+02,-2.563139999999999930e+01
1.080000000000000000e+02,-2.555239999999999867e+01
1.090000000000000000e+02,-2.546069999999999922e+01
1.100000000000000000e+02,-2.536159999999999926e+01
1.110000000000000000e+02,-2.525939999999999941e+01
1.120000000000000000e+02,-2.515790000000000148e+01
1.130000000000000000e+02,-2.505979999999999919e+01
1.140000000000000000e+02,-2.496730000000000160e+01
1.150000000000000000e+02,-2.488190000000000168e+01
1.160000000000000000e+02,-2.480450000000000088e+01
1.170000000000000000e+02,-2.473549999999999827e+01
1.180000000000000000e+02,-2.467460000000000164e+01
1.190000000000000000e+02,-2.462160000000000082e+01
1.200000000000000000e+02,-2.457550000000000168e+01
1.210000000000000000e+02,-2.453529999999999944e+01
1.220000000000000000e+02,-2.449980000000000047e+01
1.230000000000000000e+02,-2.446760000000000090e+01
1.240000000000000000e+02,-2.443720000000000070e+01
1.250000000000000000e+02,-2.440759999999999863e+01
1.260000000000000000e+02,-2.437740000000000151e+01
1.270000000000000000e+02,-2.434590000000000032e+01
1.280000000000000000e+02,-2.431259999999999977e+01
1.290000000000000000e+02,-2.427730000000000032e+01
1.300000000000000000e+02,-2.424040000000000106e+01
1.310000000000000000e+02,-2.420250000000000057e+01
1.320000000000000000e+02,-2.416469999999999985e+01
1.330000000000000000e+02,-2.412849999999999895e+01
1.340000000000000000e+02,-2.409519999999999840e+01
1.350000000000000000e+02,-2.406660000000000110e+01
1.360000000000000000e+02,-2.404439999999999955e+01
1.370000000000000000e+02,-2.403000000000000114e+01
1.380000000000000000e+02,-2.402479999999999905e+01
1.390000000000000000e+02,-2.402959999999999852e+01
1.400000000000000000e+02,-2.404520000000000124e+01
1.410000000000000000e+02,-2.407179999999999964e+01
1.420000000000000000e+02,-2.410920000000000130e+01
1.430000000000000000e+02,-2.415690000000000026e+01
1.440000000000000000e+02,-2.421399999999999864e+01
1.450000000000000000e+02,-2.427939999999999898e+01
1.460000000000000000e+02,-2.435210000000000008e+01
1.470000000000000000e+02,-2.443090000000000117e+01
1.480000000000000000e+02,-2.451490000000000080e+01
1.490000000000000000e+02,-2.460379999999999967e+01
1.500000000000000000e+02,-2.469770000000000110e+01
1.510000000000000000e+02,-2.479749999999999943e+01
1.520000000000000000e+02,-2.490469999999999828e+01
1.530000000000000000e+02,-2.502179999999999893e+01
1.540000000000000000e+02,-2.515180000000000149e+01
1.550000000000000000e+02,-2.529870000000000019e+01
1.560000000000000000e+02,-2.546659999999999968e+01
1.570000000000000000e+02,-2.566039999999999921e+01
1.580000000000000000e+02,-2.588500000000000156e+01
1.590000000000000000e+02,-2.614549999999999841e+01
1.600000000000000000e+02,-2.644719999999999871e+01
1.610000000000000000e+02,-2.679500000000000171e+01
1.620000000000000000e+02,-2.719389999999999930e+01
1.630000000000000000e+02,-2.764870000000000161e+01
1.640000000000000000e+02,-2.816339999999999932e+01
1.650000000000000000e+02,-2.874170000000000158e+01
1.660000000000000000e+02,-2.938599999999999923e+01
1.670000000000000000e+02,-3.009690000000000154e+01
1.680000000000000000e+02,-3.087219999999999942e+01
1.690000000000000000e+02,-3.170499999999999829e+01
1.700000000000000000e+02,-3.258209999999999695e+01
1.710000000000000000e+02,-3.348069999999999879e+01
1.720000000000000000e+02,-3.436639999999999873e+01
1.730000000000000000e+02,-3.519400000000000261e+01
1.740000000000000000e+02,-3.591360000000000241e+01
1.750000000000000000e+02,-3.648389999999999844e+01
1.760000000000000000e+02,-3.688759999999999906e+01
1.770000000000000000e+02,-3.713819999999999766e+01
1.780000000000000000e+02,-3.727190000000000225e+01
1.790000000000000000e+02,-3.733100000000000307e+01
